repeat_id,algorithm_name,search_mode,algorithm_time,job_id,gpu_need,combo,predicted_standalone_bw,predicted_final_bw,real_standalone_bw,real_final_bw,real_contention_ratio,real_cluster_throughput,num_active_jobs
0,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
0,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,204.0,2
0,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,305.0,3
0,BandDisp,model_prediction,393.22,3,4,"[0,0,0,4]",74,74.0,74,74.0,1.0,379.0,4
0,BandDisp,model_prediction,393.22,4,14,"[7,0,7,0]",3,2.0,4,2.0,0.5,381.0,5
0,BandDisp,model_prediction,393.22,5,6,"[1,0,1,4]",74,1.922077922077922,0,0.0,0.0,381.0,6
1,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
1,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,193.0,2
1,BandDisp,model_prediction,393.22,2,4,"[0,0,4,0]",42,42.0,42,42.0,1.0,235.0,3
1,BandDisp,model_prediction,393.22,3,6,"[6,0,0,0]",5,5.0,5,5.0,1.0,240.0,4
1,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,341.0,5
1,BandDisp,model_prediction,393.22,5,6,"[2,0,4,0]",11,4.0,10,3.0,0.3,344.0,6
2,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
2,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,202.0,2
2,BandDisp,model_prediction,393.22,2,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,305.0,3
2,BandDisp,model_prediction,393.22,3,2,"[0,0,0,2]",42,42.0,42,42.0,1.0,347.0,4
2,BandDisp,model_prediction,393.22,4,2,"[0,0,0,2]",42,42.0,42,42.0,1.0,389.0,5
2,BandDisp,model_prediction,393.22,5,14,"[7,0,7,0]",3,2.0,4,2.0,0.5,391.0,6
2,BandDisp,model_prediction,393.22,6,2,"[0,0,0,2]",42,42.0,42,42.0,1.0,433.0,7
2,BandDisp,model_prediction,393.22,7,2,"[0,0,0,2]",42,42.0,42,42.0,1.0,475.0,8
2,BandDisp,model_prediction,393.22,8,2,"[1,0,1,0]",0,0.0,0,0.0,0.0,475.0,9
3,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
3,BandDisp,model_prediction,393.22,1,10,"[0,2,0,8]",83,83.0,75,75.0,1.0,163.0,2
3,BandDisp,model_prediction,393.22,2,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,165.0,3
3,BandDisp,model_prediction,393.22,3,4,"[0,0,4,0]",41,41.0,41,41.0,1.0,206.0,4
4,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
4,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,189.0,2
4,BandDisp,model_prediction,393.22,2,4,"[0,0,0,4]",74,74.0,74,74.0,1.0,263.0,3
4,BandDisp,model_prediction,393.22,3,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,281.0,4
4,BandDisp,model_prediction,393.22,4,2,"[0,0,0,2]",42,42.0,42,42.0,1.0,323.0,5
4,BandDisp,model_prediction,393.22,5,2,"[0,0,0,2]",22,22.0,22,22.0,1.0,345.0,6
4,BandDisp,model_prediction,393.22,6,10,"[8,0,2,0]",3,3.0,2,2.0,1.0,347.0,7
5,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
5,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,202.0,2
5,BandDisp,model_prediction,393.22,2,6,"[0,0,0,6]",72,72.0,72,72.0,1.0,274.0,3
5,BandDisp,model_prediction,393.22,3,10,"[0,4,6,0]",17,14.0,18,14.0,0.7777777777777778,288.0,4
5,BandDisp,model_prediction,393.22,4,12,"[8,0,2,2]",3,0.3,2,0.2,0.1,276.0,5
6,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
6,BandDisp,model_prediction,393.22,1,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,74.0,2
6,BandDisp,model_prediction,393.22,2,6,"[0,0,4,2]",23,0.46464646464646464,22,0.4583333333333333,0.020833333333333332,2.0,3
6,BandDisp,model_prediction,393.22,3,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,103.0,4
6,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,204.0,5
7,BandDisp,model_prediction,393.22,0,14,"[0,6,0,8]",84,84.0,88,88.0,1.0,88.0,1
7,BandDisp,model_prediction,393.22,1,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,90.0,2
7,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,191.0,3
7,BandDisp,model_prediction,393.22,3,4,"[0,0,4,0]",41,41.0,41,41.0,1.0,232.0,4
8,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
8,BandDisp,model_prediction,393.22,1,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,193.0,2
8,BandDisp,model_prediction,393.22,2,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,195.0,3
8,BandDisp,model_prediction,393.22,3,4,"[0,0,4,0]",41,41.0,41,41.0,1.0,236.0,4
8,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,337.0,5
9,BandDisp,model_prediction,393.22,0,14,"[0,6,0,8]",84,84.0,88,88.0,1.0,88.0,1
9,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,189.0,2
9,BandDisp,model_prediction,393.22,2,4,"[0,0,4,0]",42,42.0,42,42.0,1.0,231.0,3
9,BandDisp,model_prediction,393.22,3,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,233.0,4
10,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
10,BandDisp,model_prediction,393.22,1,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,189.0,2
10,BandDisp,model_prediction,393.22,2,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,191.0,3
10,BandDisp,model_prediction,393.22,3,12,"[0,0,4,8]",41,1.8636363636363635,41,1.9069767441860466,0.046511627906976744,191.0,4
11,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
11,BandDisp,model_prediction,393.22,1,10,"[6,4,0,0]",5,0.11235955056179775,5,0.10309278350515463,0.020618556701030927,2.0,2
11,BandDisp,model_prediction,393.22,2,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,20.0,3
11,BandDisp,model_prediction,393.22,3,2,"[2,0,0,0]",10,10.0,10,10.0,1.0,30.0,4
11,BandDisp,model_prediction,393.22,4,2,"[0,0,2,0]",20,20.0,20,20.0,1.0,50.0,5
12,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
12,BandDisp,model_prediction,393.22,1,12,"[0,0,4,8]",41,14.0,42,14.0,0.3333333333333333,102.0,2
12,BandDisp,model_prediction,393.22,2,6,"[6,0,0,0]",5,5.0,5,5.0,1.0,107.0,3
12,BandDisp,model_prediction,393.22,3,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,208.0,4
12,BandDisp,model_prediction,393.22,4,6,"[2,0,4,0]",11,0.8461538461538461,10,0.576923076923077,0.057692307692307696,196.99999999999997,5
13,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
13,BandDisp,model_prediction,393.22,1,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,193.0,2
13,BandDisp,model_prediction,393.22,2,10,"[8,2,0,0]",3,0.06896551724137931,2,0.0425531914893617,0.02127659574468085,103.0,3
13,BandDisp,model_prediction,393.22,3,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,141.0,4
13,BandDisp,model_prediction,393.22,4,6,"[0,0,6,0]",14,14.0,14,14.0,1.0,155.0,5
14,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
14,BandDisp,model_prediction,393.22,1,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,110.0,2
14,BandDisp,model_prediction,393.22,2,10,"[8,0,2,0]",3,3.0,2,2.0,1.0,112.0,3
14,BandDisp,model_prediction,393.22,3,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,215.0,4
15,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
15,BandDisp,model_prediction,393.22,1,6,"[0,0,0,6]",72,72.0,72,72.0,1.0,160.0,2
15,BandDisp,model_prediction,393.22,2,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,178.0,3
15,BandDisp,model_prediction,393.22,3,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,279.0,4
15,BandDisp,model_prediction,393.22,4,4,"[4,0,0,0]",7,7.0,7,7.0,1.0,286.0,5
15,BandDisp,model_prediction,393.22,5,6,"[4,0,2,0]",7,3.0,7,2.0,0.2857142857142857,288.0,6
15,BandDisp,model_prediction,393.22,6,2,"[0,0,0,2]",22,22.0,22,22.0,1.0,310.0,7
16,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
16,BandDisp,model_prediction,393.22,1,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,173.0,2
16,BandDisp,model_prediction,393.22,2,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,191.0,3
16,BandDisp,model_prediction,393.22,3,4,"[4,0,0,0]",7,7.0,7,7.0,1.0,198.0,4
16,BandDisp,model_prediction,393.22,4,4,"[0,2,0,2]",21,12.73404255319149,22,17.319148936170212,0.7872340425531914,200.0,5
16,BandDisp,model_prediction,393.22,5,4,"[4,0,0,0]",7,7.0,7,7.0,1.0,207.0,6
16,BandDisp,model_prediction,393.22,6,2,"[0,0,2,0]",20,20.0,20,20.0,1.0,227.0,7
17,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
17,BandDisp,model_prediction,393.22,1,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,204.0,2
17,BandDisp,model_prediction,393.22,2,12,"[0,0,4,8]",41,14.0,42,14.0,0.3333333333333333,218.0,3
17,BandDisp,model_prediction,393.22,3,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,319.0,4
17,BandDisp,model_prediction,393.22,4,10,"[6,0,4,0]",5,0.21739130434782608,4,0.17391304347826086,0.043478260869565216,307.0,5
17,BandDisp,model_prediction,393.22,5,2,"[2,0,0,0]",10,10.0,10,10.0,1.0,317.0,6
18,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
18,BandDisp,model_prediction,393.22,1,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,175.0,2
18,BandDisp,model_prediction,393.22,2,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,213.0,3
18,BandDisp,model_prediction,393.22,3,14,"[8,0,6,0]",2,2.0,2,2.0,1.0,215.0,4
18,BandDisp,model_prediction,393.22,4,2,"[0,0,0,2]",22,22.0,22,22.0,1.0,237.0,5
19,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
19,BandDisp,model_prediction,393.22,1,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,110.0,2
19,BandDisp,model_prediction,393.22,2,14,"[8,4,2,0]",3,0.10344827586206896,2,0.0425531914893617,0.02127659574468085,20.0,3
20,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
20,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,193.0,2
20,BandDisp,model_prediction,393.22,2,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,211.0,3
20,BandDisp,model_prediction,393.22,3,10,"[8,0,2,0]",3,3.0,2,2.0,1.0,213.0,4
20,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,314.0,5
21,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
21,BandDisp,model_prediction,393.22,1,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,193.0,2
21,BandDisp,model_prediction,393.22,2,4,"[0,0,4,0]",42,42.0,42,42.0,1.0,235.0,3
21,BandDisp,model_prediction,393.22,3,6,"[6,0,0,0]",5,5.0,5,5.0,1.0,240.0,4
21,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,341.0,5
21,BandDisp,model_prediction,393.22,5,6,"[2,0,4,0]",11,4.0,10,3.0,0.3,344.0,6
22,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
22,BandDisp,model_prediction,393.22,1,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,90.0,2
22,BandDisp,model_prediction,393.22,2,10,"[8,0,2,0]",3,3.0,2,2.0,1.0,92.0,3
22,BandDisp,model_prediction,393.22,3,2,"[0,0,0,2]",22,22.0,22,22.0,1.0,114.0,4
22,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,215.0,5
22,BandDisp,model_prediction,393.22,5,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,316.0,6
23,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
23,BandDisp,model_prediction,393.22,1,6,"[0,0,0,6]",72,72.0,72,72.0,1.0,160.0,2
23,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,261.0,3
23,BandDisp,model_prediction,393.22,3,4,"[0,0,4,0]",42,42.0,42,42.0,1.0,303.0,4
23,BandDisp,model_prediction,393.22,4,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,341.0,5
23,BandDisp,model_prediction,393.22,5,12,"[8,0,2,2]",3,3.0,2,2.0,1.0,343.0,6
24,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
24,BandDisp,model_prediction,393.22,1,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,74.0,2
24,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,175.0,3
24,BandDisp,model_prediction,393.22,3,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,276.0,4
24,BandDisp,model_prediction,393.22,4,2,"[0,0,0,2]",22,22.0,22,22.0,1.0,298.0,5
24,BandDisp,model_prediction,393.22,5,4,"[0,0,4,0]",41,41.0,41,41.0,1.0,339.0,6
25,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
25,BandDisp,model_prediction,393.22,1,6,"[0,0,0,6]",72,72.0,72,72.0,1.0,160.0,2
25,BandDisp,model_prediction,393.22,2,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,178.0,3
25,BandDisp,model_prediction,393.22,3,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,279.0,4
25,BandDisp,model_prediction,393.22,4,4,"[4,0,0,0]",7,7.0,7,7.0,1.0,286.0,5
25,BandDisp,model_prediction,393.22,5,6,"[4,0,2,0]",7,3.0,7,2.0,0.2857142857142857,288.0,6
25,BandDisp,model_prediction,393.22,6,2,"[0,0,0,2]",22,22.0,22,22.0,1.0,310.0,7
26,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
26,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,173.0,2
26,BandDisp,model_prediction,393.22,2,4,"[0,0,4,0]",42,42.0,42,42.0,1.0,215.0,3
26,BandDisp,model_prediction,393.22,3,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,217.0,4
26,BandDisp,model_prediction,393.22,4,4,"[0,2,0,2]",21,12.73404255319149,22,17.319148936170212,0.7872340425531914,219.0,5
27,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
27,BandDisp,model_prediction,393.22,1,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,189.0,2
27,BandDisp,model_prediction,393.22,2,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,191.0,3
27,BandDisp,model_prediction,393.22,3,12,"[0,0,4,8]",41,1.8636363636363635,41,1.9069767441860466,0.046511627906976744,191.0,4
28,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
28,BandDisp,model_prediction,393.22,1,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,195.0,2
28,BandDisp,model_prediction,393.22,2,4,"[0,0,4,0]",42,42.0,42,42.0,1.0,237.0,3
28,BandDisp,model_prediction,393.22,3,10,"[6,0,4,0]",5,2.0,4,2.0,0.5,239.0,4
28,BandDisp,model_prediction,393.22,4,2,"[2,0,0,0]",10,10.0,10,10.0,1.0,249.0,5
29,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
29,BandDisp,model_prediction,393.22,1,6,"[0,0,0,6]",72,72.0,72,72.0,1.0,160.0,2
29,BandDisp,model_prediction,393.22,2,14,"[8,0,6,0]",2,2.0,2,2.0,1.0,162.0,3
29,BandDisp,model_prediction,393.22,3,4,"[0,0,2,2]",19,1.8095238095238095,20,1.8181818181818181,0.09090909090909091,162.0,4
29,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,263.0,5
30,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
30,BandDisp,model_prediction,393.22,1,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,206.0,2
30,BandDisp,model_prediction,393.22,2,2,"[0,0,0,2]",42,42.0,42,42.0,1.0,248.0,3
30,BandDisp,model_prediction,393.22,3,10,"[0,0,4,6]",39,14.0,42,14.0,0.3333333333333333,262.0,4
30,BandDisp,model_prediction,393.22,4,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,300.0,5
30,BandDisp,model_prediction,393.22,5,10,"[8,0,2,0]",3,0.14285714285714285,2,0.09090909090909091,0.045454545454545456,287.99999999999994,6
31,BandDisp,model_prediction,393.22,0,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,88.0,1
31,BandDisp,model_prediction,393.22,1,6,"[0,0,0,6]",72,72.0,72,72.0,1.0,160.0,2
31,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,261.0,3
31,BandDisp,model_prediction,393.22,3,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,299.0,4
31,BandDisp,model_prediction,393.22,4,4,"[0,0,4,0]",41,41.0,41,41.0,1.0,340.0,5
31,BandDisp,model_prediction,393.22,5,10,"[8,0,0,2]",3,3.0,2,2.0,1.0,342.0,6
31,BandDisp,model_prediction,393.22,6,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,380.0,7
32,BandDisp,model_prediction,393.22,0,14,"[0,6,0,8]",84,84.0,88,88.0,1.0,88.0,1
32,BandDisp,model_prediction,393.22,1,14,"[7,0,7,0]",3,2.0,4,2.0,0.5,90.0,2
32,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,191.0,3
32,BandDisp,model_prediction,393.22,3,2,"[1,0,1,0]",0,0.0,0,0.0,0.0,191.0,4
33,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
33,BandDisp,model_prediction,393.22,1,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,74.0,2
33,BandDisp,model_prediction,393.22,2,10,"[0,4,4,2]",21,0.4329896907216495,22,0.4583333333333333,0.020833333333333332,2.0,3
34,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
34,BandDisp,model_prediction,393.22,1,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,195.0,2
34,BandDisp,model_prediction,393.22,2,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,213.0,3
34,BandDisp,model_prediction,393.22,3,2,"[0,0,2,0]",20,20.0,20,20.0,1.0,233.0,4
34,BandDisp,model_prediction,393.22,4,6,"[6,0,0,0]",5,5.0,5,5.0,1.0,238.0,5
34,BandDisp,model_prediction,393.22,5,2,"[2,0,0,0]",10,10.0,10,10.0,1.0,248.0,6
35,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
35,BandDisp,model_prediction,393.22,1,14,"[8,0,6,0]",2,2.0,2,2.0,1.0,74.0,2
35,BandDisp,model_prediction,393.22,2,6,"[0,2,2,2]",17,0.3695652173913043,20,0.425531914893617,0.02127659574468085,2.0,3
35,BandDisp,model_prediction,393.22,3,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,103.0,4
36,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
36,BandDisp,model_prediction,393.22,1,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,74.0,2
36,BandDisp,model_prediction,393.22,2,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,177.0,3
36,BandDisp,model_prediction,393.22,3,6,"[0,0,4,2]",23,0.46464646464646464,22,0.4583333333333333,0.020833333333333332,105.0,4
37,BandDisp,model_prediction,393.22,0,14,"[0,6,0,8]",84,84.0,88,88.0,1.0,88.0,1
37,BandDisp,model_prediction,393.22,1,10,"[8,2,0,0]",3,0.06896551724137931,2,0.044444444444444446,0.022222222222222223,2.0,2
37,BandDisp,model_prediction,393.22,2,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,40.0,3
37,BandDisp,model_prediction,393.22,3,6,"[0,0,6,0]",14,14.0,14,14.0,1.0,54.0,4
38,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
38,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,193.0,2
38,BandDisp,model_prediction,393.22,2,4,"[0,0,4,0]",42,42.0,42,42.0,1.0,235.0,3
38,BandDisp,model_prediction,393.22,3,14,"[8,2,4,0]",3,0.06896551724137931,2,0.0425531914893617,0.02127659574468085,145.0,4
39,BandDisp,model_prediction,393.22,0,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,92.0,1
39,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,193.0,2
39,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,294.0,3
39,BandDisp,model_prediction,393.22,3,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,332.0,4
39,BandDisp,model_prediction,393.22,4,10,"[7,0,3,0]",4,2.0,4,2.0,0.5,334.0,5
39,BandDisp,model_prediction,393.22,5,4,"[1,0,3,0]",13,1.5294117647058822,0,0.0,0.0,334.0,6
40,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
40,BandDisp,model_prediction,393.22,1,14,"[8,0,6,0]",2,2.0,2,2.0,1.0,105.0,2
40,BandDisp,model_prediction,393.22,2,2,"[0,0,2,0]",20,20.0,20,20.0,1.0,125.0,3
40,BandDisp,model_prediction,393.22,3,12,"[0,4,0,8]",84,84.0,92,92.0,1.0,217.0,4
41,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
41,BandDisp,model_prediction,393.22,1,6,"[0,6,0,0]",88,88.0,88,88.0,1.0,189.0,2
41,BandDisp,model_prediction,393.22,2,12,"[8,0,4,0]",3,2.0,2,2.0,1.0,191.0,3
41,BandDisp,model_prediction,393.22,3,12,"[0,0,4,8]",41,1.8636363636363635,41,1.9069767441860466,0.046511627906976744,191.0,4
42,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
42,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,173.0,2
42,BandDisp,model_prediction,393.22,2,14,"[8,0,6,0]",2,2.0,2,2.0,1.0,175.0,3
42,BandDisp,model_prediction,393.22,3,6,"[0,2,2,2]",17,0.3695652173913043,20,0.425531914893617,0.02127659574468085,103.0,4
43,BandDisp,model_prediction,393.22,0,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,101.0,1
43,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,202.0,2
43,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,303.0,3
43,BandDisp,model_prediction,393.22,3,12,"[0,0,4,8]",41,14.0,42,14.0,0.3333333333333333,317.0,4
43,BandDisp,model_prediction,393.22,4,14,"[8,2,4,0]",3,0.13636363636363635,2,0.09090909090909091,0.045454545454545456,305.0,5
44,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
44,BandDisp,model_prediction,393.22,1,14,"[8,0,6,0]",2,2.0,2,2.0,1.0,105.0,2
44,BandDisp,model_prediction,393.22,2,14,"[0,4,2,8]",19,1.8095238095238095,20,1.8181818181818181,0.09090909090909091,105.0,3
45,BandDisp,model_prediction,393.22,0,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,72.0,1
45,BandDisp,model_prediction,393.22,1,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,173.0,2
45,BandDisp,model_prediction,393.22,2,12,"[6,2,2,2]",5,0.1923076923076923,5,0.12987012987012986,0.025974025974025972,103.0,3
45,BandDisp,model_prediction,393.22,3,4,"[0,0,4,0]",41,41.0,41,41.0,1.0,144.0,4
45,BandDisp,model_prediction,393.22,4,4,"[2,0,2,0]",10,2.0,10,1.3333333333333333,0.13333333333333333,145.33333333333334,5
46,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
46,BandDisp,model_prediction,393.22,1,10,"[0,4,0,6]",73,73.0,72,72.0,1.0,175.0,2
46,BandDisp,model_prediction,393.22,2,2,"[0,0,2,0]",38,38.0,38,38.0,1.0,213.0,3
46,BandDisp,model_prediction,393.22,3,12,"[7,0,5,0]",4,2.0,4,2.0,0.5,215.0,4
46,BandDisp,model_prediction,393.22,4,4,"[1,0,1,2]",22,0.4444444444444444,0,0.0,0.0,141.0,5
47,BandDisp,model_prediction,393.22,0,4,"[0,4,0,0]",103,103.0,103,103.0,1.0,103.0,1
47,BandDisp,model_prediction,393.22,1,6,"[0,0,0,6]",72,72.0,72,72.0,1.0,175.0,2
47,BandDisp,model_prediction,393.22,2,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,276.0,3
47,BandDisp,model_prediction,393.22,3,6,"[0,0,6,0]",18,18.0,18,18.0,1.0,294.0,4
47,BandDisp,model_prediction,393.22,4,2,"[0,2,0,0]",101,101.0,101,101.0,1.0,395.0,5
47,BandDisp,model_prediction,393.22,5,10,"[8,0,2,0]",3,3.0,2,2.0,1.0,397.0,6
